ATVI-RM,1,20200826,163900,6375.0000000,6380.0000000,6370.0000000,6377.0000000,27
ATVI-RM,1,20200826,164000,6370.0000000,6370.0000000,6370.0000000,6370.0000000,13
ATVI-RM,1,20200826,164500,6390.0000000,6390.0000000,6387.0000000,6387.0000000,2
ATVI-RM,1,20200826,165200,6390.0000000,6390.0000000,6390.0000000,6390.0000000,1
ATVI-RM,1,20200826,165400,6382.0000000,6382.0000000,6382.0000000,6382.0000000,1
ATVI-RM,1,20200826,165500,6382.0000000,6382.0000000,6382.0000000,6382.0000000,14
ATVI-RM,1,20200826,170600,6381.0000000,6381.0000000,6381.0000000,6381.0000000,20
ATVI-RM,1,20200826,170700,6380.0000000,6380.0000000,6380.0000000,6380.0000000,3
ATVI-RM,1,20200826,170900,6382.0000000,6382.0000000,6382.0000000,6382.0000000,200
ATVI-RM,1,20200826,171400,6373.0000000,6373.0000000,6373.0000000,6373.0000000,5
ATVI-RM,1,20200826,171500,6365.0000000,6365.0000000,6365.0000000,6365.0000000,8
ATVI-RM,1,20200826,172500,6377.0000000,6377.0000000,6377.0000000,6377.0000000,1
ATVI-RM,1,20200826,172700,6386.0000000,6386.0000000,6369.0000000,6369.0000000,3
ATVI-RM,1,20200826,173500,6399.0000000,6400.0000000,6399.0000000,6400.0000000,3
ATVI-RM,1,20200826,173700,6398.0000000,6398.0000000,6398.0000000,6398.0000000,1
ATVI-RM,1,20200826,174500,6380.0000000,6380.0000000,6380.0000000,6380.0000000,1
ATVI-RM,1,20200826,174700,6380.0000000,6380.0000000,6380.0000000,6380.0000000,4
ATVI-RM,1,20200826,175300,6380.0000000,6390.0000000,6380.0000000,6390.0000000,2
ATVI-RM,1,20200826,175500,6405.0000000,6405.0000000,6405.0000000,6405.0000000,28
ATVI-RM,1,20200826,175800,6405.0000000,6417.0000000,6405.0000000,6417.0000000,10
ATVI-RM,1,20200826,180300,6411.0000000,6411.0000000,6411.0000000,6411.0000000,10
ATVI-RM,1,20200826,181100,6400.0000000,6400.0000000,6400.0000000,6400.0000000,23
ATVI-RM,1,20200826,181300,6398.0000000,6398.0000000,6398.0000000,6398.0000000,1
ATVI-RM,1,20200826,181400,6392.0000000,6392.0000000,6387.0000000,6387.0000000,33
ATVI-RM,1,20200826,182400,6380.0000000,6380.0000000,6380.0000000,6380.0000000,77
ATVI-RM,1,20200826,182500,6387.0000000,6387.0000000,6387.0000000,6387.0000000,1
ATVI-RM,1,20200826,183000,6391.0000000,6391.0000000,6391.0000000,6391.0000000,1
ATVI-RM,1,20200826,183600,6407.0000000,6410.0000000,6407.0000000,6410.0000000,3
ATVI-RM,1,20200826,184300,6423.0000000,6423.0000000,6423.0000000,6423.0000000,2
ATVI-RM,1,20200826,184400,6426.0000000,6426.0000000,6426.0000000,6426.0000000,2
ATVI-RM,1,20200826,191200,6428.0000000,6428.0000000,6428.0000000,6428.0000000,2
ATVI-RM,1,20200826,191500,6429.0000000,6429.0000000,6429.0000000,6429.0000000,1
ATVI-RM,1,20200826,191600,6430.0000000,6430.0000000,6428.0000000,6428.0000000,2
ATVI-RM,1,20200826,192800,6435.0000000,6435.0000000,6435.0000000,6435.0000000,19
